idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
41,static_collision,nan,8.330393241882325,163,3.5390260467317205,4.96
42,goal,9.4905,3.4144924774169922,285,2.413245151335733,8.64
43,static_collision,nan,10.752983688354494,127,4.020251895733706,3.87
44,static_collision,nan,2.3033864192962645,130,3.992791277743303,3.96
45,goal,9.4905,0.5941625471115113,285,2.4172849674627446,8.64
46,timeout,nan,12.377223342895508,300,2.3121557773649695,9.09
47,static_collision,nan,9.09852631378174,184,3.2186122704297304,5.6
48,static_collision,nan,0.788363862991333,189,3.1880344791071757,5.75
49,goal,5.994000000000001,1.4783064060211182,180,3.361320365137524,5.46
50,static_collision,nan,1.446277925491333,251,2.5532136110076866,7.62
51,goal,7.026300000000001,1.5077519760131837,211,2.9759082474979746,6.4
52,goal,6.393600000000001,5.280207035064697,192,3.1596537524213395,5.82
53,static_collision,nan,1.60630419921875,134,3.898941905307236,4.09
54,static_collision,nan,2.5706002521514892,112,4.1039019248315265,3.42
55,static_collision,nan,1.6267653217315674,209,2.982375427438882,6.36
56,static_collision,nan,0.9640465993881226,219,2.8230371650767654,6.66
57,static_collision,nan,2.697591753005981,165,3.4837391352111644,5.03
58,static_collision,nan,1.5944277896881103,236,2.679278440142082,7.17
59,static_collision,nan,3.9084552612304684,184,3.251375172449195,5.61
60,goal,6.8265,1.7713007621765138,205,2.9918157477204392,6.21
61,goal,7.359300000000001,11.153655677795411,221,2.868536719099968,6.7
62,goal,6.227100000000001,16.481186080932616,187,3.2399747233817924,5.66
63,static_collision,nan,2.348151802062988,160,3.5468736176379023,4.87
64,static_collision,nan,5.391729988098144,288,2.367409816606798,8.76
65,goal,7.492500000000001,4.802085891723633,225,2.837206922902001,6.82
66,goal,8.0586,1.570769386291504,242,2.7409462294241123,7.33
67,static_collision,nan,6.815843509674072,188,3.1729242485412894,5.72
68,static_collision,nan,0.056121185779571536,35,3.0505847683974676,1.09
69,goal,6.2937,1.7947643108367919,189,3.1969310776502997,5.73
70,goal,6.0939000000000005,2.4516618213653563,183,3.299919571137168,5.54
71,static_collision,nan,1.3505908584594726,156,3.5936771266353436,4.75
72,static_collision,nan,1.7794898719787597,123,4.0663439867700015,3.75
73,static_collision,nan,1.7383884983062745,193,3.1099652522122923,5.88
74,goal,7.226100000000001,2.088886882781982,217,2.8914960280816127,6.58
75,static_collision,nan,3.052593111038208,218,2.8381982765613345,6.63
76,static_collision,nan,2.2601580581665037,171,3.402816006140402,5.21
77,goal,6.260400000000001,2.9114727783203125,188,3.2316777164790222,5.7
78,static_collision,nan,3.2150280590057374,259,2.484867242139739,7.87
79,static_collision,nan,1.3139658899307252,170,3.420671140095767,5.17
80,static_collision,nan,0.07952785062789919,197,3.060773145123787,5.99
81,static_collision,nan,1.1192997388839723,129,3.9597764134176017,3.94
82,static_collision,nan,1.618575647354126,197,3.0984225974318944,6.0
83,goal,9.390600000000001,1.7923975334167481,282,2.462730184646574,8.54
84,static_collision,nan,3.2064823455810547,135,3.9315438705461996,4.12
85,static_collision,nan,4.738108974456787,163,3.529870242977435,4.97
86,static_collision,nan,10.20560231781006,163,3.521669224635955,4.96
87,timeout,nan,1.1035830812454224,300,2.3581545041749874,9.09
88,static_collision,nan,7.134172508239746,138,3.907285568182883,4.2
89,static_collision,nan,0.9773959140777588,138,3.8631965999585995,4.21
90,static_collision,nan,4.645290660858154,158,3.6035053467825997,4.81
91,static_collision,nan,4.046703952789306,266,2.4520225183183983,8.09
92,static_collision,nan,3.6595149688720703,133,3.953002010969291,4.06
93,static_collision,nan,4.689059543609619,129,4.015917592963507,3.94
94,static_collision,nan,2.31249129486084,225,2.7641971862978405,6.84
95,static_collision,nan,4.121217403411865,159,3.5676481404207037,4.85
96,static_collision,nan,0.37076045894622806,196,3.090342489356289,5.96
97,goal,8.1585,1.8910636463165285,245,2.644184758012392,7.43
98,static_collision,nan,1.1732162532806398,207,2.972839358996078,6.29
99,static_collision,nan,7.8523842697143555,109,4.095784857869148,3.33
