idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
36,timeout,nan,3.143279502868652,300,2.1163051085174085,9.09
37,timeout,nan,6.395611850738526,300,2.129722806761662,9.09
38,timeout,nan,2.4726527957916256,300,2.102440780301889,9.08
39,timeout,nan,3.9521711044311525,300,2.1159174443781374,9.09
40,timeout,nan,3.9173421401977535,300,2.060305029427012,9.08
41,timeout,nan,8.338255332946778,300,2.11965612364312,9.09
42,timeout,nan,5.246648178100585,300,2.1815052880346775,9.09
43,timeout,nan,11.432094535827638,300,2.1101278372853995,9.08
44,timeout,nan,3.4986185722351073,300,2.1228110015392305,9.09
45,timeout,nan,3.3557917709350584,300,2.17894642824928,9.09
46,timeout,nan,12.377981513977051,300,2.1416298637290794,9.09
47,timeout,nan,9.118513420104982,300,2.1315150300910077,9.08
48,timeout,nan,3.770408321380615,300,2.115664577508966,9.09
49,timeout,nan,2.2839745216369627,300,2.151453330566486,9.09
50,timeout,nan,1.5029319019317626,300,2.1465696110079686,9.09
51,timeout,nan,3.532850776672363,300,2.1966835702459018,9.09
52,timeout,nan,7.367465850830078,300,2.1661222986131907,9.09
53,timeout,nan,3.922580310821533,300,2.09270654377838,9.08
54,timeout,nan,3.817536811828613,300,2.073031745205323,9.09
55,timeout,nan,4.2025874328613275,300,2.127100207755963,9.09
56,timeout,nan,2.0511193294525145,300,2.1171103201806547,9.08
57,timeout,nan,4.02191913986206,300,2.1217901270588237,9.09
58,timeout,nan,7.143397296905517,300,2.1288834890723227,9.09
59,timeout,nan,3.946624645233154,300,2.1118701986720163,9.09
60,timeout,nan,4.064516513824462,300,2.165899904270967,9.08
61,timeout,nan,11.154463439941408,300,2.1680508010089397,9.09
62,timeout,nan,16.480505157470702,300,2.153537078400453,9.09
63,timeout,nan,4.438843643188476,300,2.10535771364967,9.09
64,timeout,nan,5.392459072113037,300,2.140025852198402,9.09
65,timeout,nan,4.8014564666748045,300,2.1691542141636213,9.09
66,timeout,nan,0.43338115692138673,300,2.1744546870142223,9.09
67,timeout,nan,7.669811653137207,300,2.127670639678836,9.08
68,timeout,nan,0.8683530244827271,300,2.133209876343608,9.09
69,timeout,nan,1.7964024848937987,300,2.153982618525624,9.09
70,timeout,nan,2.475232835769653,300,2.158490277081728,9.08
71,timeout,nan,0.7986820077896117,300,2.077352486799161,9.09
72,timeout,nan,1.8447734088897707,300,2.0758515224357446,9.08
73,timeout,nan,2.78234287071228,300,2.1046721968551476,9.1
74,timeout,nan,2.4752353687286375,300,2.1825263741364083,9.08
75,timeout,nan,5.246136306762695,300,2.117968207523227,9.1
76,timeout,nan,2.8196663818359373,300,2.119673147946596,9.08
77,timeout,nan,2.911530714035034,300,2.1554691844433544,9.09
78,timeout,nan,4.636198532104492,300,2.1277288900564115,9.09
79,timeout,nan,1.709293607711792,300,2.118301912198464,9.09
80,timeout,nan,5.026401336669922,300,2.1271666852136453,9.09
81,timeout,nan,2.0506250553131102,300,2.1281518078098696,9.09
82,timeout,nan,5.431197956085205,300,2.117319329281648,9.09
83,timeout,nan,3.403720890045166,300,2.1985968106488385,9.09
84,timeout,nan,3.260919267654419,300,2.069266089225809,9.09
