idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
79,goal,6.993,1.4418608875274659,210,2.872795063328175,6.36
80,timeout,nan,0.5625430898666381,300,1.837358819641716,9.09
81,dyn_collision,nan,-0.012018889904022279,46,4.070473003260632,1.42
82,timeout,nan,1.5927141456604004,300,2.3948486987749735,9.09
83,goal,5.9274000000000004,3.364531551361084,178,3.424468138495858,5.39
84,timeout,nan,3.1098725147247315,300,1.980389219005592,9.09
85,goal,5.6610000000000005,2.6153334197998044,170,3.593879540878184,5.15
86,static_collision,nan,10.20458856201172,276,2.702673172497231,8.39
87,goal,6.2937,1.1115338640213013,189,3.276754593959561,5.73
88,timeout,nan,6.087837661743164,300,2.4247251989940803,9.09
89,timeout,nan,0.7206498603820801,300,1.8680107903666794,9.09
90,goal,7.092900000000001,4.6448948860168455,213,2.758745977366474,6.45
91,timeout,nan,3.339537519454956,300,2.199781889898392,9.09
92,timeout,nan,2.13238627243042,300,2.5174644096692402,9.08
93,timeout,nan,4.823408889770508,300,2.5652028000851472,9.09
94,static_collision,nan,2.368554920196533,57,4.2891182146574325,1.75
95,timeout,nan,0.7457424116134643,300,2.446080526027363,9.09
96,timeout,nan,0.44670416736602786,300,2.252128573968075,9.09
97,static_collision,nan,3.322726921081543,34,2.2239173716481995,1.05
98,goal,5.3946000000000005,2.078281789779663,162,3.657512491867866,4.91
99,goal,5.561100000000001,6.953962505340576,167,3.5884519547759415,5.06
