idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
0,goal,4.495500000000001,2.9523437614440917,135,4.387921227804489,4.3
1,dyn_collision,nan,-0.04645182037353518,74,3.393939092916747,2.26
2,timeout,nan,5.780570026397705,300,2.3946489618656535,9.09
3,timeout,nan,3.924260540008545,300,3.010191632738958,9.09
4,goal,6.7266,5.933936836242675,202,3.7013763672681432,6.12
5,timeout,nan,2.3142558708190917,300,2.0813863717081644,9.09
6,timeout,nan,0.15097966718673705,300,2.7215896139324953,9.09
7,goal,5.294700000000001,2.8434265174865723,159,3.7495330554790467,4.81
8,timeout,nan,2.022774137496948,300,2.8185951235952476,9.09
9,timeout,nan,4.431422325134277,300,3.2853652346755067,9.09
10,timeout,nan,0.17771602010726928,300,2.636038111199935,9.09
11,goal,7.292700000000001,2.7212333030700684,219,3.4174745722320865,6.63
12,goal,4.861800000000001,2.0931257019042966,146,4.226517812463722,4.42
13,static_collision,nan,inf,0,0.0,0.03
14,timeout,nan,2.2390725059509275,300,2.290788166302567,9.09
15,timeout,nan,2.4081492042541504,300,2.8619961574083814,9.09
16,goal,4.5288,2.1111961975097655,136,4.328244775876074,4.12
17,goal,8.5914,0.12711674785614008,258,3.378885492538066,7.81
18,timeout,nan,2.515484083175659,300,3.3122763637267054,9.09
19,timeout,nan,2.2246274585723875,300,3.3072111196847014,9.09
20,goal,5.627700000000001,2.734160507202148,169,3.5881506289140535,5.12
21,timeout,nan,1.682790819168091,300,2.871400510072708,9.09
22,goal,6.1938,5.93478466796875,186,3.664749989546435,5.64
23,timeout,nan,2.823673831939697,300,2.089250742001459,9.09
24,timeout,nan,3.356160358428955,300,3.0355152694446343,9.09
25,timeout,nan,8.587069389343263,300,2.1681148605483274,9.08
26,static_collision,nan,inf,0,0.0,0.03
27,timeout,nan,4.03525562286377,300,2.6211784537229685,9.09
28,goal,4.662000000000001,0.3441632199287414,140,4.361700997155692,4.24
29,timeout,nan,0.9365676765441895,300,3.2252836375419673,9.09
30,timeout,nan,1.4472538013458254,300,2.7069523145320513,9.09
31,timeout,nan,2.0932724742889404,300,2.5664214497680464,9.09
32,goal,4.8951,0.4374467964172363,147,4.030713069347703,4.45
33,static_collision,nan,inf,0,0.0,0.03
34,goal,4.928400000000001,5.121147785186768,148,4.064155710433182,4.48
35,goal,4.8951,2.428379253387451,147,4.13580225622218,4.45
36,timeout,nan,0.09396081113815308,300,2.6477363658789543,9.08
37,timeout,nan,2.4367648048400876,300,3.3085208534014723,9.09
38,timeout,nan,1.0539093046188355,300,2.7307221933454273,9.09
39,timeout,nan,2.027106063842773,300,2.700146504919976,9.08
40,timeout,nan,2.720770313262939,300,2.5233708132989703,9.1
41,timeout,nan,8.133206771850586,300,2.5861950025769573,9.08
42,goal,4.861800000000001,4.334546909332275,146,4.334026728960851,4.42
43,timeout,nan,9.910971282958986,300,2.6373945896498237,9.09
44,goal,5.194800000000001,3.5555276565551757,156,4.118833903635207,4.72
45,timeout,nan,3.905065738677979,300,2.5936740218972165,9.09
46,timeout,nan,12.372864097595215,300,2.3602576826450727,9.09
47,timeout,nan,9.062316253662111,300,2.8279786443912114,9.09
48,timeout,nan,0.9987916240692138,300,2.860297594734778,9.09
49,timeout,nan,2.331310384750366,300,3.2021142366963127,9.09
50,goal,6.660000000000001,0.6884981489181519,200,3.684527765242383,6.06
51,dyn_collision,nan,-0.07927986526489256,99,4.569550016950816,3.03
52,goal,4.6287,4.697664138793945,139,4.273574914548734,4.21
53,goal,4.5288,0.051357240200042675,136,4.519526185303488,4.11
54,timeout,nan,1.7075872230529787,300,2.8125402365624903,9.09
55,timeout,nan,2.9214552154541016,300,2.3417072363415112,9.09
56,static_collision,nan,inf,0,0.0,0.03
57,timeout,nan,4.199766525268554,300,2.369520931771646,9.09
58,timeout,nan,1.275263632774353,300,2.4599219666669767,9.09
59,static_collision,nan,3.874065765380859,6,0.24374641260753074,0.21
60,goal,4.6953000000000005,3.786164253234863,141,4.276409915529508,4.27
61,goal,7.092900000000001,11.140927940368654,213,3.575313082174726,6.45
62,timeout,nan,16.474825073242187,300,3.281132431216538,9.09
63,timeout,nan,1.8425413722991946,300,2.3791092776382965,9.09
64,timeout,nan,5.388304389953613,300,2.665955492788926,9.09
65,goal,5.028300000000001,4.797006622314453,151,4.044858690758316,4.57
66,static_collision,nan,inf,0,0.0,0.03
67,timeout,nan,4.956448482513427,300,2.312786897495389,9.09
68,timeout,nan,1.2378136072158814,300,3.142163921079288,9.09
69,static_collision,nan,inf,0,0.0,0.02
70,timeout,nan,2.395292993545532,300,2.2289109051444878,9.1
