idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
44,static_collision,nan,1.856454580307007,42,3.8551713547536304,1.3
45,static_collision,nan,2.4277593727111815,44,3.7295890924605457,1.36
46,static_collision,nan,12.376614898681641,46,3.1827876804315527,1.43
47,static_collision,nan,9.056650474548341,42,3.84279324646507,1.3
48,static_collision,nan,1.3383956441879272,65,4.637544964597775,2.0
49,static_collision,nan,1.3019826345443726,26,2.2916521687920275,0.82
50,goal,5.894100000000001,1.5039480419158935,177,3.3353073486668916,5.36
51,timeout,nan,3.6555604133605955,300,0.026440142588689923,9.09
52,goal,6.493500000000001,5.108267185211181,195,2.999136325182059,5.91
53,dyn_collision,nan,-0.10035332965850835,74,4.805851538777351,2.27
54,timeout,nan,2.5666904258728027,300,2.001273502955834,9.09
55,static_collision,nan,4.204196758270263,55,4.384580452333797,1.69
56,static_collision,nan,inf,0,0.0,0.03
57,goal,8.325000000000001,3.1985666465759275,250,2.347889781668782,7.58
58,timeout,nan,1.4197463645935058,300,1.7789239585275451,9.09
59,static_collision,nan,3.959130176544189,3,0.39959576229254407,0.12
60,static_collision,nan,1.525503128051758,102,2.8568825424813173,3.12
61,timeout,nan,11.15383115386963,300,0.618323671083975,9.09
62,static_collision,nan,16.47815148925781,29,2.8938522449341315,0.9
63,static_collision,nan,4.27547017288208,18,1.8945595332317882,0.58
64,goal,6.227100000000001,5.39362064743042,187,3.1467874463707366,5.67
65,static_collision,nan,4.799736038208008,22,2.2925060161135415,0.69
66,static_collision,nan,inf,0,0.0,0.02
67,timeout,nan,6.5124601593017575,300,1.9050553935890397,9.1
68,static_collision,nan,4.2136550102233885,7,0.7965303212404251,0.24
69,static_collision,nan,inf,0,0.0,0.03
70,static_collision,nan,2.3759529552459715,23,2.392145395926807,0.72
71,timeout,nan,0.831924654006958,300,2.0162701605632902,9.09
72,timeout,nan,0.9416005744934082,300,2.0371542497724295,9.09
73,timeout,nan,1.9418117599487303,300,2.136082523266474,9.08
74,static_collision,nan,2.754216577529907,46,3.9520776278298833,1.42
75,timeout,nan,2.569718717575073,300,2.071828182830165,9.09
76,timeout,nan,1.4869596920013428,300,2.095769877334436,9.09
77,goal,6.160500000000001,2.9085719394683838,185,3.1553406248221525,5.6
78,static_collision,nan,4.4155030364990235,55,3.811648912592368,1.69
79,timeout,nan,1.3272129030227662,300,1.7937159913219511,9.09
80,timeout,nan,0.5274221258163452,300,1.9500412375604113,9.09
81,dyn_collision,nan,-0.02478101921081549,45,4.054932088955589,1.39
82,static_collision,nan,4.642111614227295,53,4.320910283417072,1.62
83,timeout,nan,5.908740089416503,300,0.1454085533476124,9.1
84,static_collision,nan,3.228526050567627,70,4.6215447274701935,2.14
85,static_collision,nan,3.3535827217102048,56,4.409724426056657,1.72
86,goal,6.1938,10.205834060668947,186,3.229483986173266,5.64
87,static_collision,nan,0.8751350994110108,126,1.1019959903603036,3.84
88,timeout,nan,6.123431171417236,300,1.974201425909996,9.1
89,timeout,nan,0.4763788204193115,300,1.8677150261898836,9.08
90,timeout,nan,4.6452587127685545,300,1.8985028570890428,9.09
91,timeout,nan,4.556077480316162,300,1.4951439400017261,9.09
92,timeout,nan,3.6301956825256347,300,1.91585079068318,9.09
93,static_collision,nan,4.665039348602295,232,2.7486645170840722,7.05
94,static_collision,nan,2.3705798091888424,88,2.2425317246128214,2.69
95,timeout,nan,3.3356802177429197,300,2.1274035053948563,9.09
