idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
0,goal,5.5944,3.1265440578460693,168,3.480802843169797,5.3
1,timeout,nan,0.29840211725234983,300,1.9252703947325547,9.09
2,timeout,nan,5.138278957366944,300,2.2540080051620803,9.09
3,static_collision,nan,5.538793495178223,53,1.9360699029463642,1.63
4,static_collision,nan,6.2422940750122065,61,4.5213486574223785,1.88
5,static_collision,nan,2.336821235656738,31,2.710286138519164,0.97
6,goal,5.4279,1.2694191627502442,163,3.6416378537752876,4.94
7,static_collision,nan,3.635824493408203,65,4.6452366560697556,1.99
8,timeout,nan,1.7865547313690187,300,2.255204376677672,9.09
9,static_collision,nan,6.788759799957275,63,4.594704604811138,1.93
10,static_collision,nan,4.602916320800781,14,1.4579482514943396,0.45
11,static_collision,nan,2.709680730819702,76,4.801699505628724,2.33
12,static_collision,nan,3.8414258270263675,76,2.8409193040508973,2.33
13,static_collision,nan,inf,0,0.0,0.03
14,goal,6.5601,1.7464744491577149,197,2.99545074734591,5.97
15,goal,5.527800000000001,2.4361486053466797,166,3.5388693582401216,5.03
16,goal,5.627700000000001,2.113791622161865,169,3.438420077752785,5.12
17,goal,6.1938,0.5762277326583862,186,3.1616039861754706,5.63
18,timeout,nan,4.276323783874512,300,2.384588338981072,9.09
19,static_collision,nan,2.223556243896484,41,3.846561636139707,1.27
20,goal,5.827500000000001,1.518853271484375,175,3.3330733988114765,5.31
21,static_collision,nan,3.8837822113037106,38,3.220457931098185,1.17
22,static_collision,nan,5.768372314453125,35,3.235764049206461,1.08
23,static_collision,nan,7.021224128723144,47,3.734999228665169,1.45
24,timeout,nan,2.527701192855835,300,2.084821450567494,9.09
25,static_collision,nan,8.633408424377443,205,1.1922102620507158,6.23
26,static_collision,nan,inf,0,0.0,0.03
27,timeout,nan,2.2862636566162107,300,1.3101953737127283,9.09
28,goal,5.527800000000001,1.407250623703003,166,3.5413825317140084,5.03
29,static_collision,nan,2.3141690616607664,212,2.9812674605340326,6.45
30,static_collision,nan,1.4535470981597902,10,1.0971728578209876,0.33
31,static_collision,nan,3.299041774749756,42,3.585543013044766,1.3
32,goal,6.393600000000001,0.27160021018981934,192,3.1317223017880074,5.82
33,static_collision,nan,inf,0,0.0,0.02
34,static_collision,nan,5.277533683776856,116,4.426685180771967,3.54
35,goal,5.8608,1.5345659370422364,176,3.336329601027749,5.34
36,timeout,nan,0.1975719819068909,300,2.318334634055694,9.08
37,static_collision,nan,9.777019027709962,7,0.7991049332278115,0.23
38,timeout,nan,1.9407054214477537,300,2.3804074203471344,9.1
39,timeout,nan,3.404173629760742,300,2.2850532179822522,9.09
40,timeout,nan,1.4318389434814454,300,2.305389321843783,9.09
41,goal,5.794200000000001,8.332553314208985,174,3.415383151892958,5.27
42,timeout,nan,2.094772205352783,300,0.009707740006657938,9.09
43,static_collision,nan,10.041932701110841,161,3.5201042810026903,4.9
44,static_collision,nan,1.7268259220123292,78,4.820005529775069,2.39
45,static_collision,nan,2.6303703422546385,46,3.6287507149188416,1.42
46,static_collision,nan,12.376704544067383,68,2.2809477783739567,2.08
47,goal,5.827500000000001,9.081793144226076,175,3.3458188331127166,5.31
