idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
47,goal,7.5924000000000005,9.086952522277834,228,3.2248885732863033,6.9
48,goal,5.461200000000001,1.2148525009155273,164,3.7588517357845133,4.97
49,goal,8.0919,1.2125271492004395,243,3.1355070007558714,7.36
50,goal,7.5924000000000005,1.4341591091156005,228,3.2397677980755506,6.91
51,timeout,nan,2.617015634536743,300,2.8914742582539716,9.09
52,goal,8.9577,4.127174255371093,269,3.004779471340676,8.15
53,dyn_collision,nan,-0.10852435159683232,73,4.814855613821262,2.24
54,goal,4.861800000000001,2.7459711837768555,146,4.0105325311218225,4.42
55,goal,8.2917,2.035065721511841,249,3.089780674820923,7.54
56,goal,7.992000000000001,0.7948027868270875,240,3.052528084566196,7.27
57,goal,7.559100000000001,2.8055190753936765,227,3.2089117636764626,6.87
58,goal,7.659000000000001,0.806935037612915,230,3.202073721198932,6.97
59,goal,5.4279,3.9150260772705074,163,3.774018628191363,4.94
60,goal,8.791200000000002,3.6176871948242186,264,3.0633312352001667,7.99
61,timeout,nan,11.154228836059572,300,2.8995907042423883,9.09
62,timeout,nan,16.480573822021483,300,2.8820895169178646,9.09
63,goal,5.194800000000001,1.141027009010315,156,3.860109056226718,4.72
64,timeout,nan,5.393652118682861,300,2.861889942586422,9.09
65,goal,9.523800000000001,2.9365891685485837,286,2.953423362407651,8.66
66,goal,8.991000000000001,1.8892305660247806,270,3.008469453122881,8.18
67,goal,7.925400000000001,5.847337173461914,238,3.074743998025646,7.21
68,goal,8.0586,0.1411047134399414,242,3.12487465438764,7.33
69,goal,8.025300000000001,1.7966738052368163,241,3.1419140394792517,7.3
70,goal,8.658000000000001,1.7170190773010254,260,3.0399811177299574,7.87
71,goal,4.8951,0.32736013031005856,147,4.0010289718099195,4.46
72,goal,4.861800000000001,1.7934390277862549,146,4.0119854427159645,4.42
73,goal,5.1282000000000005,2.4111044006347653,154,3.8883730327928223,4.67
74,goal,9.290700000000001,2.425260450363159,279,2.9943009575955757,8.46
75,goal,8.2584,2.975172399520874,248,3.0705957658468717,7.51
76,goal,7.9587,1.4417338333129883,239,3.0604192592110095,7.24
77,goal,7.992000000000001,1.7146544094085694,240,3.153072165325284,7.27
78,goal,7.625700000000001,3.7167449111938478,229,3.2104121264411893,6.94
79,goal,7.892100000000001,0.42464652967453004,237,3.087889944450765,7.18
80,timeout,nan,0.5217173652648925,300,2.8686812632282574,9.09
81,dyn_collision,nan,-0.06618598175048834,46,4.122574827138414,1.41
82,dyn_collision,nan,-0.058651134490966816,75,4.837161934689472,2.3
83,timeout,nan,1.4123378143310548,300,2.9015896405279635,9.09
84,goal,4.928400000000001,3.2226514167785645,148,3.972377217097862,4.48
85,timeout,nan,3.7027596054077145,300,2.8622484658658505,9.08
86,goal,5.0616,10.205539375305177,152,3.938983562745546,4.61
87,timeout,nan,1.715573652267456,300,2.8716366521517434,9.09
88,goal,5.028300000000001,7.450921501159668,151,3.9309979014049303,4.57
89,goal,4.8951,0.1628076057434082,147,4.004511111650337,4.45
90,timeout,nan,4.644534873962402,300,2.858725543717543,9.09
91,timeout,nan,4.486545700073242,300,2.8487844298779965,9.09
