idx,terminate_reason,time_to_goal_s,min_clearance_m,n_steps,mean_speed,wall_s
0,timeout,nan,3.1037459964752196,300,2.444264214194069,9.29
1,timeout,nan,1.8131930694580076,300,2.4840111184492706,9.09
2,timeout,nan,4.0502729377746585,300,2.4796679235373933,9.08
3,timeout,nan,1.7120639514923097,300,2.4728088379775484,9.09
4,timeout,nan,6.236137153625488,300,2.4822432309327027,9.09
5,timeout,nan,1.217395339012146,300,2.354040799755603,9.09
6,timeout,nan,4.257011093139648,300,2.4446846843821306,9.09
7,timeout,nan,3.40886022567749,300,2.489017279179146,9.08
8,dyn_collision,nan,-0.06874682760238648,56,3.5309673098095677,1.73
9,timeout,nan,6.438379856109619,300,2.4667281235444047,9.09
10,timeout,nan,2.998917634963989,300,2.4543684463823836,9.09
11,timeout,nan,2.8875543422698975,300,2.4680273492634295,9.09
12,timeout,nan,0.7071784744262695,300,2.464965079315007,9.09
13,timeout,nan,2.992054920196533,300,2.4750393650929134,9.09
14,timeout,nan,1.7742685718536377,300,2.4797776669884724,9.09
15,timeout,nan,2.241564235687256,300,2.4800418465398253,9.09
16,timeout,nan,2.1161841526031493,300,2.485341541382174,9.08
17,timeout,nan,0.7441261491775513,300,2.4853359832863013,9.09
18,timeout,nan,6.235126960754394,300,2.4754289494703214,9.09
19,timeout,nan,2.223677598953247,300,2.471557708606124,9.09
20,timeout,nan,4.248248661041259,300,2.4299533268623055,9.09
21,timeout,nan,1.7458024654388429,300,2.4790337892249226,9.08
22,timeout,nan,5.8878472023010255,300,2.462303090331455,9.1
23,timeout,nan,1.6525994415283203,300,2.482465585023165,9.08
24,timeout,nan,0.15768353605270385,300,2.4648350051790477,9.08
25,timeout,nan,8.637418624877931,300,2.4675783140336476,9.09
26,timeout,nan,6.272193542480468,300,2.481371575562904,9.09
27,timeout,nan,3.696423244476318,300,2.4893517080818612,9.08
28,dyn_collision,nan,-0.047330994606018084,45,3.2721372447583987,1.39
29,timeout,nan,2.199114931106567,300,2.403751486974458,9.09
30,timeout,nan,1.452736713409424,300,2.465131832112869,9.09
31,timeout,nan,4.668926982879639,300,2.414782062942783,9.08
32,timeout,nan,0.4089533920288086,300,2.481849530984958,9.09
33,timeout,nan,4.095245330810546,300,2.4855289223169286,9.09
34,timeout,nan,5.350717220306397,300,2.4656063585666317,9.09
35,dyn_collision,nan,-0.04250761079788207,62,3.6259745730767174,1.9
36,timeout,nan,3.14654679107666,300,2.459514094199985,9.09
37,dyn_collision,nan,-0.03825572299957275,132,3.643654626787157,4.04
38,dyn_collision,nan,-0.09181600522994998,51,3.4773425683379173,1.57
39,timeout,nan,3.3365733795166013,300,2.482604066381852,9.09
40,dyn_collision,nan,-0.050445483207702646,81,3.758101786418659,2.48
41,timeout,nan,8.323485778808594,300,2.4647721081413327,9.1
42,timeout,nan,4.328161586761475,300,2.4644093611836433,9.08
43,timeout,nan,9.165426849365236,300,2.4857926343008874,9.09
44,timeout,nan,2.2378599338531493,300,2.4534821761772037,9.08
45,timeout,nan,2.674074851989746,300,2.4621595445026956,9.09
46,timeout,nan,12.379156440734864,300,2.4820522492999832,9.09
47,timeout,nan,9.124595001220705,300,2.478174754567444,9.08
48,timeout,nan,1.6412875270843506,300,2.4670705867993337,9.09
49,timeout,nan,1.224004023551941,300,2.4774871679519612,9.09
50,timeout,nan,1.3870120735168456,300,2.458785518091172,9.08
51,timeout,nan,2.8513279304504393,300,2.4662176433516048,9.09
52,timeout,nan,1.7884288997650146,300,2.481491961454352,9.09
53,timeout,nan,0.7824458189010619,300,2.499887862193088,9.08
54,timeout,nan,2.295098285675049,300,2.484057699392239,9.08
55,timeout,nan,1.5410319080352783,300,2.4644824551977216,9.09
56,timeout,nan,0.353879096031189,300,2.4796788250034054,9.09
57,timeout,nan,2.012553424835205,300,2.4791309829552968,9.09
58,timeout,nan,1.6189617767333984,300,2.427717576281478,9.09
59,timeout,nan,3.9483651008605953,300,2.4694047048067054,9.09
60,timeout,nan,3.110992639541626,300,2.475153497184316,9.09
61,timeout,nan,11.154774337768556,300,2.47452727102985,9.09
62,timeout,nan,16.47863214111328,300,2.477593350292494,9.09
63,dyn_collision,nan,-0.012344540119171132,80,3.8976822156965,2.45
64,timeout,nan,5.394086040496826,300,2.4837646705657246,9.09
65,timeout,nan,4.660672115325927,300,2.4713000562414527,9.09
66,timeout,nan,1.6220849323272706,300,2.432766548084716,9.09
67,timeout,nan,5.7224611511230465,300,2.480887195368608,9.09
68,dyn_collision,nan,-0.009747668743133542,35,3.279057097931703,1.08
69,timeout,nan,1.7996599979400634,300,2.477419033795595,9.09
70,dyn_collision,nan,-0.07746261739730836,264,2.584816472513496,8.03
71,timeout,nan,1.079857684135437,300,2.4765298534867664,9.09
72,timeout,nan,1.7580161228179931,300,2.504320978776862,9.09
73,timeout,nan,3.6668707923889157,300,2.4883382183189195,9.08
74,timeout,nan,2.1331731338500974,300,2.468306876781086,9.09
75,timeout,nan,5.490125774383545,300,2.437705743095527,9.09
76,timeout,nan,1.789046522140503,300,2.482333127061526,9.08
77,timeout,nan,2.327299840927124,300,2.478421454976002,9.09
78,timeout,nan,3.756233226776123,300,2.460346747773389,9.09
79,timeout,nan,0.035555506706237805,300,2.430362879149616,9.08
80,timeout,nan,2.7509396629333494,300,2.4661713166038197,9.09
81,timeout,nan,0.3332076959609985,300,2.4769973137105503,9.09
82,timeout,nan,3.0887828617095945,300,2.4694114591367544,9.08
83,timeout,nan,3.5755110130310057,300,2.444033401769896,9.09
84,timeout,nan,3.27154176902771,300,2.403736215972652,9.09
85,timeout,nan,3.2260185298919675,300,2.4674285730471213,9.09
86,timeout,nan,10.205386787414552,300,2.4930249260986845,9.09
87,dyn_collision,nan,-0.006913320541381829,116,3.6561732991383624,3.55
88,timeout,nan,3.8140282287597653,300,2.4670401769131423,9.08
89,timeout,nan,0.28131880569458007,300,2.4828790951458117,9.09
90,timeout,nan,4.645267295837402,300,2.4664003510214387,9.09
91,timeout,nan,5.693967342376709,300,2.442245785581569,9.09
92,timeout,nan,3.365000789642334,300,2.412221727849295,9.09
93,timeout,nan,4.447942543029785,300,2.479118077494204,9.09
94,timeout,nan,1.9956304206848146,300,2.4551731509156527,9.08
95,timeout,nan,2.9568953227996824,300,2.471157884870966,9.09
96,timeout,nan,0.23559321784973147,300,2.486661629403631,9.09
97,timeout,nan,3.1390082397460937,300,2.4709129590789476,9.09
98,timeout,nan,0.20490589094161987,300,2.4821770658468205,9.09
99,timeout,nan,7.854295433044434,300,2.4860059964781005,9.09
